store_id,uptime_last_hour,downtime_last_hour,uptime_last_day,downtime_last_day,uptime_last_week,downtime_last_week
387220392248313355,11,0,660,0,660,0
685049524857579475,28,0,1680,0,1680,0
922677094745545948,36,0,2160,0,2160,0
6682428661288679663,12,0,720,0,720,0
8504647545260410530,18,0,1080,0,1080,0
2170373964803374223,15,0,900,0,900,0
8455210725119532512,35,0,2100,0,2100,0
3568138611405656146,11,0,660,0,660,0
969858390515923502,15,0,900,0,900,0
7722103629108669026,17,0,1020,0,1020,0
5484740482186213372,18,0,1080,0,1080,0
6686121439004268836,28,0,1680,0,1680,0
6639045005250299128,30,0,1800,0,1800,0
2558488701841643639,26,0,1560,0,1560,0
4503019481886697696,35,0,2100,0,2100,0
3075359803340043399,6,0,360,0,360,0
8496394061067745920,32,0,1920,0,1920,0
3155975026942056635,31,0,1860,0,1860,0
3537992501980473275,31,0,1860,0,1860,0
5853179402261622109,37,0,2220,0,2220,0
9036767735074774918,31,0,1860,0,1860,0
2696644192611925431,18,0,1080,0,1080,0
6320797491700879022,37,0,2220,0,2220,0
2847150131781104655,36,0,2160,0,2160,0
388508865383559310,22,0,1320,0,1320,0
2823570362328364381,16,0,960,0,960,0
3135084636706931135,17,0,1020,0,1020,0
5061944589253283189,14,0,840,0,840,0
8842153594493792797,18,0,1080,0,1080,0
4882699837263508371,18,0,1080,0,1080,0
317071197431838664,7,0,420,0,420,0
3928497663655320190,13,0,780,0,780,0
7743096998119031522,13,0,780,0,780,0
1903492784538685014,4,0,240,0,240,0
8236453004101688782,14,0,840,0,840,0
7169713609408913639,27,0,1620,0,1620,0
4683660238197535839,13,0,780,0,780,0
757369495025202880,15,0,900,0,900,0
1457875571895472465,13,0,780,0,780,0
9003478034329798807,15,0,900,0,900,0
9084612798618943494,10,0,600,0,600,0
1344757467945265829,42,0,2520,0,2520,0
2970425113455066479,2,0,120,0,120,0
759577923095203297,23,0,1380,0,1380,0
2885015242785315990,35,0,2100,0,2100,0
2307649890743275844,2,0,120,0,120,0
713193302403568117,13,0,780,0,780,0
3223584092561005977,37,0,2220,0,2220,0
478727481664524694,15,0,900,0,900,0
8982398750943520107,33,0,1980,0,1980,0
921300222448971283,8,0,480,0,480,0
1372827424333082339,15,0,900,0,900,0
3331239004895026419,17,0,1020,0,1020,0
5039179544702024838,34,0,2040,0,2040,0
5925377423515621335,13,0,780,0,780,0
4012098059126830836,31,0,1860,0,1860,0
4751975018128474410,18,0,1080,0,1080,0
935473117845137296,14,0,840,0,840,0
529361514760244850,17,0,1020,0,1020,0
517772949410519198,17,0,1020,0,1020,0
3808691522792855844,10,0,600,0,600,0
6361135200790329214,17,0,1020,0,1020,0
2629214850687686775,13,0,780,0,780,0
4964812617424021612,17,0,1020,0,1020,0
7799431287121178920,3,0,180,0,180,0
2704918614024357954,15,0,900,0,900,0
2730798026104488590,1,0,60,0,60,0
5631063694141032107,8,0,480,0,480,0
4453591355975844969,17,0,1020,0,1020,0
4990671685384757010,21,0,1260,0,1260,0
150719494401923102,4,0,240,0,240,0
1399525709367577531,15,0,900,0,900,0
5756024470287807856,18,0,1080,0,1080,0
7455269861872781088,2,0,120,0,120,0
9078543330275062761,14,0,840,0,840,0
5364955102101247665,15,0,900,0,900,0
8454008594402473594,12,0,720,0,720,0
4627331347711864058,16,0,960,0,960,0
6696287750085874884,46,0,2760,0,2760,0
6707057414726326798,9,0,540,0,540,0
2942562654126415992,12,0,720,0,720,0
6735445287194908314,21,0,1260,0,1260,0
1349796161546424432,9,0,540,0,540,0
1117000796123240530,20,0,1200,0,1200,0
1688320930326941910,17,0,1020,0,1020,0
8075922097288207276,5,0,300,0,300,0
4520392672582664114,22,0,1320,0,1320,0
6191666792121339530,16,0,960,0,960,0
1807648336773352933,15,0,900,0,900,0
5459341716043970934,15,0,900,0,900,0
1275530718017616233,16,0,960,0,960,0
5431135480301384791,39,0,2340,0,2340,0
1201335973473660846,9,0,540,0,540,0
5537544661782892097,9,0,540,0,540,0
3836900409575942984,15,0,900,0,900,0
6737234701228682596,3,0,180,0,180,0
3512323530800001964,12,0,720,0,720,0
3287000930616374966,15,0,900,0,900,0
2748521691947363007,13,0,780,0,780,0
6344665997186662591,14,0,840,0,840,0
7012029357698713102,12,0,720,0,720,0
3222130638124268744,19,0,1140,0,1140,0
8126286623121401342,7,0,420,0,420,0
6972445812198252413,27,0,1620,0,1620,0
8853323512369050389,14,0,840,0,840,0
4120568957552093925,16,0,960,0,960,0
4622405964186936660,17,0,1020,0,1020,0
7782135406639936057,2,0,120,0,120,0
6442930326928534904,13,0,780,0,780,0
2155096412515981575,5,0,300,0,300,0
5083970624789012814,1,0,60,0,60,0
723005028945435219,22,0,1320,0,1320,0
1676786170387327394,16,0,960,0,960,0
5859695775487102539,14,0,840,0,840,0
856719627986319071,24,0,1440,0,1440,0
5256341103866214827,10,0,600,0,600,0
7414310868100982612,17,0,1020,0,1020,0
4291004431725017995,20,0,1200,0,1200,0
3844843884462139175,16,0,960,0,960,0
6091607925589604591,17,0,1020,0,1020,0
6125592260000297762,11,0,660,0,660,0
8145241780445335251,21,0,1260,0,1260,0
4109466529103659188,23,0,1380,0,1380,0
776361635643138506,16,0,960,0,960,0
7755125872669392334,10,0,600,0,600,0
3949671705613246378,6,0,360,0,360,0
5869474371908121322,15,0,900,0,900,0
7849802871317344270,12,0,720,0,720,0
5074243948457793162,13,0,780,0,780,0
6164733573836166171,1,0,60,0,60,0
1796496449352667425,25,0,1500,0,1500,0
4861546528707759653,37,0,2220,0,2220,0
4256136510857173014,6,0,360,0,360,0
6054731298417390431,18,0,1080,0,1080,0
1663926617562089502,18,0,1080,0,1080,0
6514156299283001493,13,0,780,0,780,0
3641074792592660237,19,0,1140,0,1140,0
4345398005440420249,18,0,1080,0,1080,0
3259756080377944475,10,0,600,0,600,0
6914543985318280950,14,0,840,0,840,0
7466277663248763659,12,0,720,0,720,0
4486545310258739371,19,0,1140,0,1140,0
1274939009130582642,18,0,1080,0,1080,0
6797546070046901122,20,0,1200,0,1200,0
5013320822136552165,15,0,900,0,900,0
7079744589269305830,26,0,1560,0,1560,0
5829983378906703566,9,0,540,0,540,0
1816215248112665233,6,0,360,0,360,0
624380335736411026,17,0,1020,0,1020,0
2741813902405087050,8,0,480,0,480,0
157673618457918136,19,0,1140,0,1140,0
4489452932724052778,3,0,180,0,180,0
982663502007308239,18,0,1080,0,1080,0
8270278419228708361,5,0,300,0,300,0
2982819638474057896,16,0,960,0,960,0
7154848985971222929,3,0,180,0,180,0
221640060735411187,9,0,540,0,540,0
5143762007752085524,6,0,360,0,360,0
5212031756503153684,8,0,480,0,480,0
908975768886622602,20,0,1200,0,1200,0
9006623810946052447,16,0,960,0,960,0
70182746366818454,9,0,540,0,540,0
3117081311539759839,17,0,1020,0,1020,0
2389181208276401447,15,0,900,0,900,0
4396629437199905727,1,0,60,0,60,0
7839197397924518082,18,0,1080,0,1080,0
2909969577570629666,14,0,840,0,840,0
1256914181983141904,15,0,900,0,900,0
5363205126238984187,28,0,1680,0,1680,0
6644346740593479671,18,0,1080,0,1080,0
6885256906277200009,43,0,2580,0,2580,0
6087685107991410630,30,0,1800,0,1800,0
6855163725384841107,36,0,2160,0,2160,0
8172150921624109830,34,0,2040,0,2040,0
7220431637137595716,42,0,2520,0,2520,0
8331407417636404507,47,0,2820,0,2820,0
6796829937421088084,33,0,1980,0,1980,0
4849600622149550671,46,0,2760,0,2760,0
1383578439551710799,30,0,1800,0,1800,0
2781981197372318609,32,0,1920,0,1920,0
2634509027897804646,41,0,2460,0,2460,0
2010792655693358503,35,0,2100,0,2100,0
629983743567604298,40,0,2400,0,2400,0
2155394004865416317,26,0,1560,0,1560,0
1741127706197624914,23,0,1380,0,1380,0
6217463897566338819,13,0,780,0,780,0
627177781228006341,49,0,2940,0,2940,0
1954855880595620654,31,0,1860,0,1860,0
4837043086804659251,34,0,2040,0,2040,0
6161966538941654560,35,0,2100,0,2100,0
2731110255266386262,40,0,2400,0,2400,0
6494136920668173702,9,0,540,0,540,0
3092927563142206378,8,0,480,0,480,0
6095763699150238333,44,0,2640,0,2640,0
967095620722181712,32,0,1920,0,1920,0
6218085605817963210,39,0,2340,0,2340,0
7974803066696813122,39,0,2340,0,2340,0
7751690338649782674,14,0,840,0,840,0
168576246522596286,28,0,1680,0,1680,0
1467577946469671868,36,0,2160,0,2160,0
6003025593134989018,30,0,1800,0,1800,0
2214952625711362474,32,0,1920,0,1920,0
5250473552411021215,33,0,1980,0,1980,0
4274853886622362009,32,0,1920,0,1920,0
9090972170317646015,28,0,1680,0,1680,0
1316891599702211529,26,0,1560,0,1560,0
6782621807755068702,29,0,1740,0,1740,0
8765654541963486172,41,0,2460,0,2460,0
6807408015193493175,20,0,1200,0,1200,0
775334003916056409,29,0,1740,0,1740,0
1915022108637321388,31,0,1860,0,1860,0
1329620749273573213,30,0,1800,0,1800,0
4059218353206594234,21,0,1260,0,1260,0
7423028298759910665,27,0,1620,0,1620,0
4127105604797317363,30,0,1800,0,1800,0
6306907070072501895,22,0,1320,0,1320,0
918312552680666127,34,0,2040,0,2040,0
1677573561139549330,38,0,2280,0,2280,0
1690419568866613612,26,0,1560,0,1560,0
6506133525751115442,33,0,1980,0,1980,0
3673755321638450787,28,0,1680,0,1680,0
6673937918210303628,31,0,1860,0,1860,0
3075812308908826083,28,0,1680,0,1680,0
1651515007952592523,31,0,1860,0,1860,0
4243492327122928077,18,0,1080,0,1080,0
772214261751355348,32,0,1920,0,1920,0
6286648411907335849,32,0,1920,0,1920,0
5706830863935011539,28,0,1680,0,1680,0
6910784064417910921,33,0,1980,0,1980,0
1902681040516588209,41,0,2460,0,2460,0
7688951915274274783,28,0,1680,0,1680,0
2543702618684693657,38,0,2280,0,2280,0
2990437138119767040,27,0,1620,0,1620,0
6809838552328649248,32,0,1920,0,1920,0
1704853503493700109,29,0,1740,0,1740,0
8040224302022319290,1,0,60,0,60,0
3851494955760727227,28,0,1680,0,1680,0
207553092401694021,33,0,1980,0,1980,0
2487426470524671482,17,0,1020,0,1020,0
8156179872515207578,42,0,2520,0,2520,0
4388091223876205766,37,0,2220,0,2220,0
284602351764806848,40,0,2400,0,2400,0
3581206270205848534,29,0,1740,0,1740,0
4091075575533130581,29,0,1740,0,1740,0
222250116281386738,31,0,1860,0,1860,0
1822513921940809969,32,0,1920,0,1920,0
4275155273974022583,32,0,1920,0,1920,0
4478240468856463859,29,0,1740,0,1740,0
9029509504849001293,36,0,2160,0,2160,0
885102001589721222,35,0,2100,0,2100,0
6408729292092964206,27,0,1620,0,1620,0
7609450073861482724,16,0,960,0,960,0
5760503444191483560,4,0,240,0,240,0
1732761552065259098,27,0,1620,0,1620,0
195360898806120509,14,0,840,0,840,0
801095396863891569,0,0,0,0,0,0
4421288579483257531,14,0,840,0,840,0
7002225150858234695,14,0,840,0,840,0
6708015644216035546,41,0,2460,0,2460,0
3739381972564995417,15,0,900,0,900,0
2931285897915688891,6,0,360,0,360,0
6530174476933065591,16,0,960,0,960,0
8281179504900214898,26,0,1560,0,1560,0
6892538782242945474,9,0,540,0,540,0
6048189282158276812,1,0,60,0,60,0
2664619689278228595,20,0,1200,0,1200,0
6557819102151564119,17,0,1020,0,1020,0
9125998885755172434,14,0,840,0,840,0
7002164506422990860,6,0,360,0,360,0
617268570704091176,34,0,2040,0,2040,0
9201682678531139618,20,0,1200,0,1200,0
5659849945905861054,16,0,960,0,960,0
7384625213120901413,11,0,660,0,660,0
8670469845327852468,19,0,1140,0,1140,0
8502849623777369877,19,0,1140,0,1140,0
2971573655202570366,16,0,960,0,960,0
2179821797436559038,17,0,1020,0,1020,0
6042420047320539024,30,0,1800,0,1800,0
3614223877096442911,21,0,1260,0,1260,0
5185763008825803762,19,0,1140,0,1140,0
530052332378613789,13,0,780,0,780,0
5207961567869788422,16,0,960,0,960,0
5375203361490346017,17,0,1020,0,1020,0
832708516887791034,11,0,660,0,660,0
2919613683780070696,13,0,780,0,780,0
2961146431437005228,11,0,660,0,660,0
5081715036100836729,1,0,60,0,60,0
2798686191638942721,7,0,420,0,420,0
4306420451573774403,14,0,840,0,840,0
8711255513803746732,16,0,960,0,960,0
4634025156594640239,16,0,960,0,960,0
7924491199841866209,20,0,1200,0,1200,0
3220216054968834715,17,0,1020,0,1020,0
514909265834195898,31,0,1860,0,1860,0
6964072444411989135,15,0,900,0,900,0
7017778829932548339,17,0,1020,0,1020,0
1828362894948207715,32,0,1920,0,1920,0
3293619674329103939,15,0,900,0,900,0
2192033255779822546,23,0,1380,0,1380,0
3430273470154981528,16,0,960,0,960,0
476002205509095569,25,0,1500,0,1500,0
3804038473946187632,15,0,900,0,900,0
1801823226729511526,17,0,1020,0,1020,0
7764493774951411826,17,0,1020,0,1020,0
3542682953989683302,30,0,1800,0,1800,0
9202672839370845209,13,0,780,0,780,0
5188958697694597839,16,0,960,0,960,0
8058877019051397933,9,0,540,0,540,0
180898067617405719,16,0,960,0,960,0
728247202950939003,3,0,180,0,180,0
6954392347942717622,7,0,420,0,420,0
5799009268216304578,17,0,1020,0,1020,0
7858459700456900672,15,0,900,0,900,0
6882015169769206546,15,0,900,0,900,0
7053354105608643605,2,0,120,0,120,0
5952635218670167494,19,0,1140,0,1140,0
8140243059613242926,25,0,1500,0,1500,0
4628154912067773439,20,0,1200,0,1200,0
2884609283589921794,24,0,1440,0,1440,0
6464814418768833640,14,0,840,0,840,0
6024744556035232784,15,0,900,0,900,0
4336282380827325195,13,0,780,0,780,0
290924358670002028,46,0,2760,0,2760,0
8250792191506580526,40,0,2400,0,2400,0
7561600353346469503,30,0,1800,0,1800,0
6630839090709105338,9,0,540,0,540,0
3603795277126700501,13,0,780,0,780,0
6872846384641974754,17,0,1020,0,1020,0
1928946537268203823,17,0,1020,0,1020,0
5290577738662968917,0,0,0,0,0,0
1077148464740608124,12,0,720,0,720,0
7679565977917662418,16,0,960,0,960,0
4732303022225543402,20,0,1200,0,1200,0
5893631803417653681,16,0,960,0,960,0
3944906721928947420,2,0,120,0,120,0
7292389554145336221,5,0,300,0,300,0
1499848007077225326,4,0,240,0,240,0
3653070930601473626,11,0,660,0,660,0
6430728117446122590,17,0,1020,0,1020,0
9007943496972268352,14,0,840,0,840,0
1339634828329062513,17,0,1020,0,1020,0
1738627606395265896,21,0,1260,0,1260,0
4643583928115726413,29,0,1740,0,1740,0
3089584280460739676,12,0,720,0,720,0
5432804012465802402,16,0,960,0,960,0
392690759220954956,24,0,1440,0,1440,0
5285652051230820803,3,0,180,0,180,0
4583175632385350277,11,0,660,0,660,0
3663265324859607247,16,0,960,0,960,0
1807233216799182461,21,0,1260,0,1260,0
7471829171994584782,26,0,1560,0,1560,0
5839921794206077998,32,0,1920,0,1920,0
7632968535709171812,19,0,1140,0,1140,0
751852163964670433,15,0,900,0,900,0
294330749305213289,12,0,720,0,720,0
3522315831688498235,3,0,180,0,180,0
743534993607244086,20,0,1200,0,1200,0
3600129052726569824,12,0,720,0,720,0
4544186006394581748,9,0,540,0,540,0
8696660804157243435,6,0,360,0,360,0
3149701837629128300,16,0,960,0,960,0
5798793982158670846,6,0,360,0,360,0
2271724281092439369,14,0,840,0,840,0
3650965430312242145,18,0,1080,0,1080,0
8814052003853110483,13,0,780,0,780,0
7446002984789898797,20,0,1200,0,1200,0
9140090051359870799,13,0,780,0,780,0
8867798629561395362,38,0,2280,0,2280,0
669963477555515516,31,0,1860,0,1860,0
1805558922333895671,14,0,840,0,840,0
1215655327815183943,30,0,1800,0,1800,0
4154106542528285781,11,0,660,0,660,0
7021500612894836629,7,0,420,0,420,0
8314612988352473360,18,0,1080,0,1080,0
6535562726975501616,1,0,60,0,60,0
7880089176122955619,16,0,960,0,960,0
4368355478827920093,12,0,720,0,720,0
3937120831216773544,21,0,1260,0,1260,0
5755215675909180432,22,0,1320,0,1320,0
3771353448262714660,12,0,720,0,720,0
2647818083036840309,10,0,600,0,600,0
3743279723291384813,29,0,1740,0,1740,0
7858471337297303211,18,0,1080,0,1080,0
2176045996531954099,13,0,780,0,780,0
8858636370871282089,24,0,1440,0,1440,0
5892103798205723116,24,0,1440,0,1440,0
8580273057013579487,3,0,180,0,180,0
3230862443792426031,16,0,960,0,960,0
6110899143249591239,28,0,1680,0,1680,0
2288350985449716250,16,0,960,0,960,0
4175869344476864481,18,0,1080,0,1080,0
1782484162898732209,12,0,720,0,720,0
1334630898511525093,12,0,720,0,720,0
2138118330238270168,14,0,840,0,840,0
8076429304293317296,1,0,60,0,60,0
5362899953422899521,15,0,900,0,900,0
2821097992950079956,9,0,540,0,540,0
7196984763501906111,15,0,900,0,900,0
427574610597814096,41,0,2460,0,2460,0
5172451955199898388,19,0,1140,0,1140,0
4190526549495826309,17,0,1020,0,1020,0
715667079588697996,12,0,720,0,720,0
604002583015702926,34,0,2040,0,2040,0
7454620870018067750,19,0,1140,0,1140,0
8023107329278780326,37,0,2220,0,2220,0
771886991954796345,17,0,1020,0,1020,0
603615380066788523,26,0,1560,0,1560,0
6554654844220592475,11,0,660,0,660,0
1555856006641755745,11,0,660,0,660,0
8127200140221507555,38,0,2280,0,2280,0
4116101600089123521,17,0,1020,0,1020,0
2984667017945007804,17,0,1020,0,1020,0
897759999661412843,22,0,1320,0,1320,0
4967931590229315691,11,0,660,0,660,0
4198988109292613044,18,0,1080,0,1080,0
8613257424936100903,16,0,960,0,960,0
7834232823683467966,11,0,660,0,660,0
3172891738305631455,35,0,2100,0,2100,0
9200325206334396031,8,0,480,0,480,0
4782374581141796448,13,0,780,0,780,0
8683634111660142120,26,0,1560,0,1560,0
2154992877797553948,31,0,1860,0,1860,0
6596625975466283714,28,0,1680,0,1680,0
6091506400240409510,16,0,960,0,960,0
8365539742131714419,13,0,780,0,780,0
400616917847252076,11,0,660,0,660,0
9003757075103709149,15,0,900,0,900,0
1834941129445504356,12,0,720,0,720,0
9107973918729951358,19,0,1140,0,1140,0
7089226158531123869,1,0,60,0,60,0
7362792770515105047,10,0,600,0,600,0
340269371490240140,13,0,780,0,780,0
3588337980198945708,3,0,180,0,180,0
1413044274870687929,31,0,1860,0,1860,0
8920127518775186224,8,0,480,0,480,0
7450334489375010110,24,0,1440,0,1440,0
3175406115748970560,3,0,180,0,180,0
6841955119980546918,9,0,540,0,540,0
4577987008403484650,33,0,1980,0,1980,0
7219433323548740203,9,0,540,0,540,0
9106695901030781348,20,0,1200,0,1200,0
8394298825299852292,1,0,60,0,60,0
4800409111125611441,15,0,900,0,900,0
4072422872936983320,13,0,780,0,780,0
2582588152130507751,1,0,60,0,60,0
8008584774264292942,21,0,1260,0,1260,0
6522227143823517875,18,0,1080,0,1080,0
826572836529302826,11,0,660,0,660,0
1915818344108261880,29,0,1740,0,1740,0
6805581573213792366,11,0,660,0,660,0
1231738506549655435,16,0,960,0,960,0
4776271248373992116,13,0,780,0,780,0
6636008219025651220,14,0,840,0,840,0
2993668851137155800,10,0,600,0,600,0
8946661276056552441,15,0,900,0,900,0
3692175533353287099,3,0,180,0,180,0
323267668953027520,14,0,840,0,840,0
6366840516526120217,19,0,1140,0,1140,0
2799412755942795518,33,0,1980,0,1980,0
4472935708341406981,31,0,1860,0,1860,0
236543936783854823,35,0,2100,0,2100,0
4164140233297856516,31,0,1860,0,1860,0
4715066347075908053,13,0,780,0,780,0
1992252091854155340,22,0,1320,0,1320,0
3159131636399983291,19,0,1140,0,1140,0
8408014782554496254,19,0,1140,0,1140,0
967769613825971361,1,0,60,0,60,0
8167388651954191474,11,0,660,0,660,0
5652948553137053553,30,0,1800,0,1800,0
4560429145696837610,22,0,1320,0,1320,0
6686805957156760866,21,0,1260,0,1260,0
7132560443803882004,16,0,960,0,960,0
4570537082037555757,23,0,1380,0,1380,0
7456703466739074889,4,0,240,0,240,0
3818461497246084305,16,0,960,0,960,0
165802462521250297,13,0,780,0,780,0
2744147857218154839,31,0,1860,0,1860,0
8678777489637929243,15,0,900,0,900,0
7697274636550995002,16,0,960,0,960,0
4180993268559512726,13,0,780,0,780,0
2512629555408481352,32,0,1920,0,1920,0
5103983621220556035,21,0,1260,0,1260,0
6749596235217042231,19,0,1140,0,1140,0
2246772691916892497,14,0,840,0,840,0
6418936212793536447,34,0,2040,0,2040,0
6919089894276344399,8,0,480,0,480,0
9100344880974587783,1,0,60,0,60,0
7369529658416201360,14,0,840,0,840,0
1054127900102066513,10,0,600,0,600,0
2704641342259417998,32,0,1920,0,1920,0
8867496654817842591,4,0,240,0,240,0
2164620397703010940,17,0,1020,0,1020,0
608367747035643343,2,0,120,0,120,0
2069170439602889497,13,0,780,0,780,0
3881760078520801429,14,0,840,0,840,0
2068432582117133128,17,0,1020,0,1020,0
218417547706234182,17,0,1020,0,1020,0
7479530474430552375,23,0,1380,0,1380,0
9002714912481422401,18,0,1080,0,1080,0
4192592653801050907,13,0,780,0,780,0
8816459404543711138,19,0,1140,0,1140,0
4885625923193538281,18,0,1080,0,1080,0
6782098060857756590,30,0,1800,0,1800,0
1213599407959378897,14,0,840,0,840,0
8506192118633226586,22,0,1320,0,1320,0
229756281923043870,35,0,2100,0,2100,0
141281596244420894,16,0,960,0,960,0
505566916207950598,9,0,540,0,540,0
7349783817292699166,14,0,840,0,840,0
4266358793542486651,15,0,900,0,900,0
4845861559963896981,13,0,780,0,780,0
6056667527173554685,35,0,2100,0,2100,0
1100614298082810014,15,0,900,0,900,0
4554794504236412373,17,0,1020,0,1020,0
2408430005774786421,14,0,840,0,840,0
1784133334924224528,16,0,960,0,960,0
1118591033928503491,27,0,1620,0,1620,0
6236032181607039940,11,0,660,0,660,0
6717701239184916225,15,0,900,0,900,0
2536037123194339738,32,0,1920,0,1920,0
4452511061815625182,14,0,840,0,840,0
7559373556545789593,18,0,1080,0,1080,0
2654794462633250702,10,0,600,0,600,0
8412203269954933103,2,0,120,0,120,0
8864974598540734687,29,0,1740,0,1740,0
363904306866663453,19,0,1140,0,1140,0
4687712079039049625,16,0,960,0,960,0
637127477775232375,6,0,360,0,360,0
906976341811964227,17,0,1020,0,1020,0
5862018505325645141,20,0,1200,0,1200,0
8338661786752218566,20,0,1200,0,1200,0
1825977797237370031,18,0,1080,0,1080,0
6534559346791485439,11,0,660,0,660,0
375417345257221559,17,0,1020,0,1020,0
4609712720613202522,19,0,1140,0,1140,0
7028001008509508980,19,0,1140,0,1140,0
2517507636000235946,13,0,780,0,780,0
5832036895318292729,3,0,180,0,180,0
4910084072022801513,22,0,1320,0,1320,0
8199642993458117137,16,0,960,0,960,0
1886631449942874670,18,0,1080,0,1080,0
935974959390587892,1,0,60,0,60,0
4401603917454685829,18,0,1080,0,1080,0
8358338731902291786,19,0,1140,0,1140,0
2637586174271498143,13,0,780,0,780,0
2390459470276275664,1,0,60,0,60,0
296459912806652740,11,0,660,0,660,0
3907713529175854183,35,0,2100,0,2100,0
6160905947812224243,35,0,2100,0,2100,0
1031418415121069817,44,0,2640,0,2640,0
480765512456891135,24,0,1440,0,1440,0
8327620833251636729,31,0,1860,0,1860,0
2088770151390257149,24,0,1440,0,1440,0
309735876414151577,30,0,1800,0,1800,0
637189172976444159,25,0,1500,0,1500,0
71642071084075706,5,0,300,0,300,0
3334419194313610616,30,0,1800,0,1800,0
4491856073136480438,33,0,1980,0,1980,0
5980097341571606340,31,0,1860,0,1860,0
8103050163580294165,21,0,1260,0,1260,0
5617163336812398077,32,0,1920,0,1920,0
1521929207110687734,34,0,2040,0,2040,0
4063993431790538362,37,0,2220,0,2220,0
2311272071941344516,48,0,2880,0,2880,0
904008599042261551,33,0,1980,0,1980,0
7612131358423411250,18,0,1080,0,1080,0
4733651425173816800,7,0,420,0,420,0
8303951544738520553,11,0,660,0,660,0
7830218091412521629,12,0,720,0,720,0
1419325156847830913,1,0,60,0,60,0
4811151405488570604,11,0,660,0,660,0
2003586529008699979,15,0,900,0,900,0
1759200996015325416,21,0,1260,0,1260,0
7174163834636299163,18,0,1080,0,1080,0
1571507038815188009,13,0,780,0,780,0
1699118650131377389,7,0,420,0,420,0
5125343037463870801,10,0,600,0,600,0
9007819010705793558,1,0,60,0,60,0
3879873139949052129,18,0,1080,0,1080,0
8979194137914715485,11,0,660,0,660,0
3791588779272557633,16,0,960,0,960,0
1828701793114711666,13,0,780,0,780,0
3098925642733977878,11,0,660,0,660,0
8976477731954709892,18,0,1080,0,1080,0
8200924623788479714,3,0,180,0,180,0
364217790691395293,29,0,1740,0,1740,0
6460437783861788488,11,0,660,0,660,0
5261885258646532685,18,0,1080,0,1080,0
5099759136199917336,14,0,840,0,840,0
1429740945908022456,13,0,780,0,780,0
8391597973371017831,15,0,900,0,900,0
492727226607597272,11,0,660,0,660,0
3791787600220398127,25,0,1500,0,1500,0
2009077113330138186,17,0,1020,0,1020,0
8429458443163504393,40,0,2400,0,2400,0
5820676031104153411,1,0,60,0,60,0
867166019577424747,18,0,1080,0,1080,0
3503549152537949594,19,0,1140,0,1140,0
8302720619278265577,15,0,900,0,900,0
7013455367317799512,9,0,540,0,540,0
5225537473802697968,11,0,660,0,660,0
808037625051477580,14,0,840,0,840,0
3270634808391144788,15,0,900,0,900,0
4010014845055234533,20,0,1200,0,1200,0
4147638319038342252,13,0,780,0,780,0
1682862379112195489,4,0,240,0,240,0
3052772532209071893,14,0,840,0,840,0
86895211682051637,17,0,1020,0,1020,0
8111449962370801136,10,0,600,0,600,0
1351710160562948291,16,0,960,0,960,0
7161698325791796580,17,0,1020,0,1020,0
9033290127287996675,12,0,720,0,720,0
3138631859758446167,9,0,540,0,540,0
2178819599267537536,22,0,1320,0,1320,0
5383477212520237550,15,0,900,0,900,0
6477680654723415734,16,0,960,0,960,0
496858572677556540,4,0,240,0,240,0
9094899234157960657,12,0,720,0,720,0
1170561581513852001,14,0,840,0,840,0
2791592335109254293,13,0,780,0,780,0
8498273595408317998,12,0,720,0,720,0
2787896858623769293,19,0,1140,0,1140,0
4302876854415357898,13,0,780,0,780,0
264518098330048319,39,0,2340,0,2340,0
3606514677352086323,19,0,1140,0,1140,0
5528933229948675279,10,0,600,0,600,0
1495114574273177607,19,0,1140,0,1140,0
7805059339739905541,19,0,1140,0,1140,0
4338052572429671405,15,0,900,0,900,0
7850793099411192374,20,0,1200,0,1200,0
4491449574130085817,21,0,1260,0,1260,0
4655063410285831601,12,0,720,0,720,0
2085252818798794441,13,0,780,0,780,0
1594332877322415241,3,0,180,0,180,0
2541922441893298391,15,0,900,0,900,0
2060029028614849130,2,0,120,0,120,0
2057208793418625024,12,0,720,0,720,0
3301402885999045956,15,0,900,0,900,0
3331612599156423491,18,0,1080,0,1080,0
8720976782822520675,9,0,540,0,540,0
8760340425997850406,13,0,780,0,780,0
5335911303971711808,18,0,1080,0,1080,0
534942062508143963,6,0,360,0,360,0
2968504424525913753,19,0,1140,0,1140,0
645847069241000339,16,0,960,0,960,0
5855128953769458764,14,0,840,0,840,0
1092839783920254293,15,0,900,0,900,0
5177890383445678571,19,0,1140,0,1140,0
3142899744720658906,15,0,900,0,900,0
5588489906136779595,14,0,840,0,840,0
3186167442749636636,7,0,420,0,420,0
1904794605497500516,26,0,1560,0,1560,0
1533903692306113107,31,0,1860,0,1860,0
5912971735641629158,16,0,960,0,960,0
3463402876865465996,15,0,900,0,900,0
1406152021548527918,19,0,1140,0,1140,0
590968564629136738,14,0,840,0,840,0
5244924453740509357,38,0,2280,0,2280,0
4614446790152844220,15,0,900,0,900,0
2679124398332312892,6,0,360,0,360,0
4778447592265310533,17,0,1020,0,1020,0
722519138270813185,15,0,900,0,900,0
3867229648398529332,15,0,900,0,900,0
100927970158485910,22,0,1320,0,1320,0
2776552099673652520,9,0,540,0,540,0
2228122587698941615,25,0,1500,0,1500,0
6916037338549121180,14,0,840,0,840,0
7725842325008243443,20,0,1200,0,1200,0
